CustomerKey,FirstName,LastName,CustomerLifetimeValue
26918,KRISTA,HERNANDEZ,1338.327
11403,NANCY,SCHMIDT,4826.638
15752,BOBBY,RODRIGUEZ,4170.078
17885,JULIO,CARLSON,2701.428
21597,JOSE,JONES,582.97
11673,SUSAN,YE,203.893
21366,KELVIN,ANDERSEN,43.624
21868,AIMEE,MA,9.98
11178,NATHAN,JOHNSON,152.984
21748,WYATT,HARRIS,624.594
19758,ALEX,WRIGHT,87.278
27875,PAMELA,PATEL,1268.84
13989,CHLOE,BRADLEY,91.056
22741,DARRYL,HE,69.96
18809,JASON,KING,118.057
29102,MARIE,MEHTA,2384.07
27224,JESSICA,GRIFFIN,12.56
23029,IAN,ROSS,160.43
18799,JACOB,LEWIS,118.057
28086,BRIDGET,ANAND,168.57
16326,J�SUS,ROMERO,74.97
16519,YOLANDA,CHANDER,1054.428
11045,LEONARD,NARA,141.671
29190,KAITLIN,SURI,2446.704
22768,AARON,ZHANG,624.594
26492,RYAN,RODRIGUEZ,64.95
22027,FRANKLIN,LUO,64.97
22211,RICHARD,GRAY,44.55
17355,SHAUN,BLACK,67.508
16149,DALTON,PERRY,242.98
19692,AARON,EDWARDS,117.086
24039,CASSIE,XU,1700.99
23144,ZACHARY,ALEXANDER,557.278
15912,MYA,SIMMONS,98.96
26667,JILLIAN,PATEL,1307.058
15561,ANGEL,YOUNG,1343.638
27097,KAITLYN,GONZALES,4472.778
16404,RAUL,NARA,5776.868
24247,GEORGE,SARA,2721.553
24459,KRISTIN,CARSON,4007.187
15757,EDWIN,FERRIER,4120.518
25779,MARSHALL,CAI,2222.143
26861,BRUCE,GUTIERREZ,72.54
17078,JENNY,ZHU,235.208
15414,ISAAC,RICHARDSON,9.98
15031,DARRYL,LIN,73.204
12892,BRIAN,PETERSON,496.02
22064,LAWRENCE,CARLSON,69.99
26037,ERIK,DOMINGUEZ,41.624
11651,PATRICIA,GARCIA,311.534
23360,MARCUS,MOORE,59.98
13490,EDWARD,RODRIGUEZ,99.584
19896,KAITLYN,THOMAS,69.99
26894,LINDSEY,GOEL,47.56
11405,BONNIE,GOEL,53.99
14454,KAYLA,ANDERSON,63.94
12722,LATASHA,GOMEZ,77.056
23921,CHARLES,LEE,2208.482
27883,MARC,HERNANDEZ,814.89
24140,ALVIN,LIN,2419.06
13573,EDWIN,PAL,118.057
23557,VICTORIA,WASHINGTON,14.56
16503,CHRISTIAN,ANDERSON,9.98
22280,LUIS,SCOTT,34.57
14508,MADISON,HALL,53.057
28447,DALTON,WALKER,69.99
11149,THEODORE,GILL,101.828
26262,HANNAH,THOMPSON,130.594
14665,JESSE,KING,110.607
12269,WARREN,ZHENG,50.933
16262,KATHRYN,XIE,6724.972
18621,CASSANDRA,PRASAD,3031.407
16027,ANNE,VAZQUEZ,3826.4
12132,KAITLYN,HENDERSON,9258.925
22254,FERNANDO,SCOTT,572.94
24741,BRITTANY,PERRY,32.6
12837,NICOLE,ANDERSON,9.98
27729,SOPHIA,PHILLIPS,34.95
19724,BRYCE,MORRIS,1035.428
12154,HAILEY,ADAMS,4571.22
11858,JORDAN,COLEMAN,83.067
19881,AIDAN,LONG,87.278
24998,OLIVIA,MARTINEZ,2438.06
25628,JESSIE,DOMINGUEZ,12.56
22043,TRINITY,COX,602.94
22092,ANDREA,YOUNG,587.55
11580,MELVIN,RAJE,33.644
23424,ADRIANA,SUBRAM,52.086
25469,MARTHA,WU,44.97
16302,ROSA,ZENG,49.98
11126,SHAUN,CARSON,1625.64
29177,FRANK,MARTIN,57.96
22381,HUNTER,PATTERSON,57.076
25359,ALEX,YOUNG,49.98
19266,GRANT,XU,44.57
16683,CHRISTY,RAI,102.15
26507,ABHIJIT,THAKUR,54.56
15449,CEDRIC,YUAN,61.83
26860,OLIVIA,MILLER,539.99
25423,JAKE,ZHOU,2483.07
21790,JAMES,DIAZ,135.594
28421,MONICA,GONZALEZ,839.3
26434,MALLORY,ROMERO,69.99
11734,OMAR,CHEN,138.07
25734,ALVIN,ZHENG,2384.07
29478,DARREN,CARLSON,2412.03
16990,ZACHARY,GRIFFIN,64.97
26913,HAROLD,LOPEZ,621.94
27020,RACHEL,PERRY,2071.42
14211,EMMA,BRADLEY,5428.962
12736,DIANA,RUIZ,4226.789
24251,JAY,BROWNING,2983.34
21652,JULIA,BELL,2644.712
15214,AMANDA,JENKINS,4273.55
25221,ERICA,ZHU,2054.768
15964,STEVEN,COX,2805.468
20662,TAYLOR,PERRY,1749.057
22631,THEODORE,SERRANO,1058.398
27799,BRYCE,WATSON,1054.428
18210,KATIE,LAL,2231.801
29393,SHEENA,RAI,49.85
25439,JANELLE,ARTHUR,71.58
11978,JACKSON,WASHINGTON,74.98
23695,ELIJAH,COLEMAN,204.276
11820,KATELYN,LOPEZ,347.874
16740,ELIJAH,LI,2264.033
15922,ROGER,KUMAR,171.728
14655,KAYLA,WASHINGTON,204.92
11520,JADA,MORGAN,1022.807
20439,CHLOE,ROGERS,29.96
21783,KATE,GOEL,73.594
19530,LISA,LIANG,1000.438
13832,PRISCILLA,RAJI,48.54
27929,ROSS,MADAN,3.99
25579,BOBBY,PRASAD,44.97
20129,NICOLE,STEWART,118.057
27680,BENJAMIN,FOSTER,71.44
18182,KRISTI,PRASAD,9.98
28847,CARLY,XU,775.994
22843,TIFFANY,LU,62.96
19317,SARA,SCOTT,9.98
28597,BRIANNA,HARRIS,15.9
16640,COLIN,LAL,104.95
19928,JAIME,SANZ,9.98
26544,RILEY,RAMIREZ,21.49
12812,BRANDI,SANZ,73.594
26936,JACLYN,HE,1248.494
27638,MARCUS,BROOKS,77.53
18924,RACHEL,WILLIAMS,839.48
26171,RANDALL,RUIZ,56.85
19861,CAROLINE,PERRY,87.278
19553,KAREN,WANG,63.94
23065,DEREK,NATH,108.594
13924,HANNAH,HALL,81.84
19822,CARLOS,ADAMS,78.91
17755,ZOE,COX,2790.513
26666,ASHLEE,BECK,1267.048
19442,CONNOR,HILL,1516.656
27256,CALEB,LOPEZ,2071.42
12825,KELVIN,HU,4174.132
13984,ADRIAN,RICHARDSON,3282.83
28226,SEBASTIAN,RAMIREZ,84.604
24529,JILLIAN,MARTINEZ,2412.03
24669,XAVIER,PARKER,2419.06
15198,LAUREN,WATSON,14.56
13349,KAITLYN,GONZALEZ,43.96
16910,RYAN,DIAZ,162.017
16771,IAN,WALKER,140.164
21769,MICHELE,RUBIO,603.49
22125,ZACHARY,GARCIA,69.96
24450,ISABEL,LONG,66.244
13560,ANDRES,SHAN,2641.37
16750,SETH,SANDERS,14.56
16963,FAITH,HUGHES,43.624
14626,JESSE,GRAY,217.79
19891,JENNIFER,MORGAN,1054.428
19162,PETER,RAJI,587.238
21134,BOB,CHAPMAN,103.604
29312,COLLEEN,SHE,94.94
12493,DWAYNE,VAZQUEZ,68.644
22133,XAVIER,ADAMS,572.53
27438,ALEJANDRO,SHAN,53.84
15779,JACKSON,HAYES,100.45
22073,TIMOTHY,SANDERS,110.7
13239,MATTHEW,THOMAS,315.45
15564,EDUARDO,HUGHES,227.547
28859,MICAH,CAI,777.34
24932,RICHARD,JONES,74.224
20689,CONNOR,GREEN,93.46
20476,DESTINY,LONG,2268.512
29164,JENNIFER,JAMES,71.48
16284,TROY,PEREZ,19.55
27675,ARIANNA,BELL,55.54
16242,MEGAN,GARCIA,9.57
14578,JONATHAN,CARTER,856.768
21148,BRIANNA,GONZALES,3103.526
12378,BRIANNA,SANCHEZ,4120.518
15663,MANDY,CHEN,2796.533
27021,VICTORIA,PETERSON,2071.42
14306,BYRON,RAMOS,3686.864
15229,CALVIN,RAI,2843.558
19480,LISA,ZENG,1766.066
12827,NICOLAS,RAJE,4212.829
11264,EDUARDO,MARTIN,2971.801
21470,STEPHANIE,JENKINS,594.228
12392,NICHOLE,NATH,99.027
11300,FERNANDO,BARNES,1839.01
25616,J�SUS,RUBIO,539.99
16877,KATELYN,ADAMS,44.97
25026,MITCHELL,ANDERSEN,12.56
26722,ALEXANDRA,MCDONALD,67.96
27000,BRANDI,DOMINGUEZ,81.758
13795,CARL,RAJE,789.47
22333,GABRIELLA,WATSON,104.95
25728,NELSON,ROMERO,573.634
21678,ALVIN,TANG,77.91
11634,SAMUEL,COLLINS,41.87
11731,TANYA,GILL,151.122
27850,JASON,GREEN,87.93
18836,NICOLE,COOPER,135.346
15639,MELANIE,COLEMAN,71.43
19512,MARCO,KAPOOR,111.25
20758,JESSE,SANDERS,135.346
27358,DEVON,SHEN,78.98
13418,DEVIN,COX,4522.158
11210,EDWARD,WOOD,104.636
12969,RICHARD,RODRIGUEZ,274.667
28415,MELISSA,ROGERS,2435.003
19693,KAYLA,FOSTER,107.564
23930,MEAGAN,ARUN,1170.032
19729,NICOLE,PATTERSON,74.54
22584,MEAGAN,LOPEZ,72.95
26013,VICTORIA,TAYLOR,2443.35
27093,ALEXANDRA,MARTIN,4509.48
16261,DIANA,NAVARRO,6961.564
13925,WYATT,BARNES,3236.69
15723,KATE,DENG,4199.142
12742,SAMANTHA,MARTINEZ,4921.669
19160,SARA,PEREZ,1071.716
29411,CARA,LIN,1240.783
11819,JOSE,LAL,49.56
11950,JORDAN,CARTER,112.268
11882,PATRICK,STEWART,60.88
16440,JIMMY,MARTIN,57.96
19860,SARA,YOUNG,132.624
12723,KURT,JAI,83.95
21310,MARIAH,HAYES,1000.438
20732,JOSHUA,WALKER,19.98
15880,PATRICK,BAILEY,140.89
27937,KRISTINE,ALVAREZ,2383.433
25265,HANNAH,SMITH,58.047
25261,EDUARDO,PHILLIPS,74.224
29052,IAN,PETERSON,41.624
25725,CHAD,LAL,2417.714
17481,EMMA,WATSON,181.208
13614,JULIE,BECKER,158.43
19075,BRENT,WU,93.604
15635,SHEILA,MARTIN,143.92
25074,SAMANTHA,JACKSON,2402.05
19163,RILEY,BAILEY,539.99
25854,JORDAN,CHEN,52.27
14520,BONNIE,XU,803.134
20796,CLAUDIA,GUO,91.037
28639,JACQUELINE,MORGAN,223.83
13607,LEVI,RANA,2686.634
27716,ALBERT,RAMOS,9.57
17632,JIMMY,SERRANO,3014.657
17220,GLENN,WANG,6690.481
14325,CRYSTAL,LI,4918.864
18021,TRISHA,SHE,2813.58
15590,MARSHALL,WU,4227.438
27281,JENNY,NATH,4537.201
24480,KELLI,LIU,4206.88
14470,JEREMY,ROBINSON,3160.797
21014,DIANA,CARLSON,621.94
15856,LUIS,GONZALES,191.808
25743,ALVIN,LIU,794.628
11196,ALFREDO,ROMERO,169.56
24452,MEGAN,COLEMAN,32.6
28108,ROGER,YANG,759.638
20178,DEBORAH,ANAND,7.98
23228,CANDICE,GUO,73.336
15147,CLARENCE,CHEN,152.69
28116,SABRINA,DOMINGUEZ,631.45
22078,WILLIAM,MARTIN,587.55
24218,BRYANT,LOPEZ,4.99
21712,MEGAN,ROSS,88.94
15251,NOAH,HALL,144.5
25207,DESTINY,MOORE,138.91
25539,MATHEW,ORTEGA,1286.128
20761,JONATHAN,WASHINGTON,53.81
27630,XAVIER,COLEMAN,85.248
20231,KELVIN,ZHOU,84.604
11970,BAILEY,COLLINS,112.268
22121,JACKSON,HENDERSON,2419.06
17245,REGINA,MEHTA,131.95
26947,SUZANNE,MA,623.047
28077,SARAH,WILLIAMS,21.49
11611,ERNEST,LIN,2049.098
13649,REBEKAH,SUAREZ,6580.216
20842,TYRONE,MORENO,1766.13
16565,COREY,ANAND,7004.972
17829,AUDREY,GUTIERREZ,2985.623
23529,KENDRA,MUNOZ,3497.777
25036,JENNY,YE,2000.875
27104,RANDY,ZHU,4466.812
21349,BRYAN,KELLY,3011.986
14304,JACQUELYN,JIMENEZ,3595.928
11382,EDWARD,PATTERSON,4098.196
27273,MARCUS,MILLER,4490.48
20930,DREW,CHANDE,2348.858
15596,GILBERT,GOEL,4248.428
27570,NATASHA,NAVARRO,4526.768
26831,DREW,RAJE,1262.917
23670,MYA,HENDERSON,115.85
19781,ALEXIS,WASHINGTON,62.53
28323,NATHAN,MOORE,2384.07
23046,PAMELA,MALHOTRA,74.54
28817,JAMES,LEE,69.99
25244,JAY,WEBER,43.168
13942,SETH,LONG,77.604
22695,DARREN,MARTIN,1054.428
24299,ANDREA,GRAY,45.16
14863,DANA,CARLSON,64.56
17727,MONIQUE,GILL,43.96
12964,XAVIER,RUSSELL,154.93
15305,JACQUELYN,ORTEGA,35.45
27399,THOMAS,PARKER,116.316
22887,MASON,RICHARDSON,638.594
22756,JON,NATH,103.604
24353,ANDREA,RAMIREZ,2412.03
20368,THOMAS,JACKSON,69.99
28312,JOY,JIMENEZ,573.634
15967,DAKOTA,DIAZ,9.98
20960,DARRELL,BECK,6.28
24352,NATALIE,COX,2411.04
18590,VALERIE,SUN,118.057
29063,ALAN,LIANG,799.542
20124,NATALIE,COLEMAN,69.99
21157,ROBERT,PERRY,58.614
17079,TRACY,RAI,839.48
17023,JEREMIAH,HARRIS,1735.98
12940,STEVEN,ROGERS,146.663
17123,PEDRO,ROMERO,585.238
21326,ANDREA,GREEN,1104.726
15481,JAMIE,ZHANG,2826.821
12291,JOHNATHAN,SURI,7721.324
26654,KATHLEEN,JIMENEZ,1286.648
19324,TANYA,BLANCO,1516.656
17960,MARIE,RODRIGUEZ,2999.12
24163,MICAH,GUO,2755.197
12853,EVELYN,MALHOTRA,4128.166
15827,DANIELLE,WARD,1352.076
26919,RAMON,HE,1294.628
26294,ANDREW,JOHNSON,2443.35
24305,WARREN,CHOW,3953.831
27294,ANA,BRADLEY,4538.547
24434,JORDAN,BUTLER,2403.04
26584,BENJAMIN,ALEXANDER,67.96
27441,JOSE,ROSS,95.923
15469,FERNANDO,WILLIAMS,44.97
21500,DEVIN,LONG,37.91
13363,SYDNEY,ALLEN,92.027
14579,LUIS,HENDERSON,129.98
25732,JOANNA,SANZ,649.662
20344,ASHLEE,ANAND,118.057
27930,CLARENCE,SHARMA,72.54
16003,CAROL,ROBINSON,9.98
11094,CEDRIC,MA,198.82
12319,SHANNON,YE,100.154
25305,IVAN,RODRIGUEZ,1750.97
22875,ROBERT,RUSSELL,583.81
28452,ALEXANDRA,YOUNG,69.99
25434,GABRIEL,HILL,49.15
14608,WARREN,GAO,43.624
19610,DEBORAH,ANDERSEN,222.496
12086,EMILY,CLARK,2049.098
17346,EDGAR,LOPEZ,80.518
24573,COLIN,RAI,2301.563
14136,LOUIS,SHE,103.92
25325,WYATT,PARKER,16.55
18189,NANCY,MEHTA,539.99
20730,AARON,SHAN,101.604
17231,TINA,GARCIA,83.98
11599,MELODY,DIAZ,2152.312
22232,PAIGE,BROOKS,2429.318
19657,EMILY,GRIFFIN,811.23
12956,MARSHALL,SUN,129.375
29404,CHLOE,ROSS,2049.098
14666,LOUIS,GAO,4976.633
27201,JOSE,TAYLOR,4515.254
16163,WILLIE,CHANDE,2676.36
14464,ELIZABETH,PRICE,3113.727
21487,JACQUELINE,RAMIREZ,557.97
23050,JACK,HALL,134.94
20334,JEREMIAH,MITCHELL,69.99
19185,JACQUELINE,BRADLEY,68.96
12051,ISAIAH,SCOTT,93.047
16395,TARA,PAL,91.604
12715,EDDIE,GILL,94.09
17631,CARA,HE,106.98
21849,TODD,CHOW,38.634
28796,CAMERON,COLEMAN,87.614
14554,ISAAC,MITCHELL,233.114
20348,CHLOE,EVANS,2263.513
13899,CAMERON,JONES,43.96
11013,IAN,JENKINS,41.624
20040,VICTORIA,RIVERA,1035.428
23628,KARA,SHEN,134.94
26531,JEREMY,REED,29.57
13048,ALEXIS,HAYES,232.876
22776,JULIA,PERRY,103.604
11867,NATHANIEL,JAMES,108.81
28580,AIMEE,LIU,1214.85
22164,DESTINY,MORRIS,587.55
18901,CONNOR,SHAN,35.0
20517,AMBER,EDWARDS,120.93
23145,NICHOLE,XIE,574.98
11606,MELODY,RAMOS,2118.668
17790,DARRYL,YE,3100.213
27083,KEVIN,PERRY,2049.098
25119,DEANNA,LOPEZ,2055.435
12808,MARC,SCHMIDT,4862.868
17833,MONIQUE,SUAREZ,5799.818
24164,TERESA,GOMEZ,2796.609
15436,PATRICIA,SURI,3772.41
13510,JON,SHEN,117.086
25820,ADAM,EVANS,57.604
29228,COURTNEY,CAMPBELL,49.98
29025,MIGUEL,HAYES,54.56
19590,MARTIN,SUBRAM,94.55
15406,AMANDA,BUTLER,11.86
23153,JENNA,HILL,74.95
27153,GINA,RUIZ,80.258
27152,DAWN,WANG,41.624
18024,NANCY,KAPOOR,154.97
21238,CARL,TANG,66.83
19328,SHAWN,XU,29.57
15543,EMMA,FLORES,247.987
13344,CAITLIN,REED,109.316
20550,MOHAMED,PAL,49.98
23771,JULIO,GOMEZ,159.9
16107,JORDAN,EDWARDS,43.624
16074,CALEB,ROBERTS,44.97
29162,XAVIER,MURPHY,60.037
15711,JEFFERY,LIANG,132.272
18181,NEIL,DIAZ,227.91
16727,CHARLES,JOHNSTON,2197.463
24641,SARAH,POWELL,2384.07
13147,CEDRIC,LIN,78.624
14176,MINDY,RAI,123.637
22332,BRITTANY,BENNETT,43.624
20085,JESSICA,MOORE,142.9
13004,RANDY,CHEN,196.55
16549,LINDA,MORENO,4667.201
25051,SUZANNE,CAI,2054.865
17959,EBONY,SRINI,2773.823
15924,OMAR,WANG,5393.514
24177,GINA,GILL,2721.553
19475,MANDY,YE,1357.988
15220,MICAH,LIU,4143.176
24602,PRESTON,GARCIA,3882.553
28298,MARIA,EDWARDS,1248.494
11502,JARED,PETERSON,1051.495
22462,LYDIA,CHANDRA,562.96
11957,COURTNEY,HERNANDEZ,70.594
16697,WYATT,HENDERSON,146.118
17723,JOHNATHAN,MALHOTRA,167.86
19462,PAIGE,TRAVERS,57.076
18714,FRANCISCO,LOPEZ,46.25
26765,DOMINIQUE,CHANDRA,87.278
18571,CAMERON,KUMAR,1000.438
16517,KATRINA,RAJI,1000.438
21750,CARLOS,REED,73.96
11490,DANNY,RUBIO,53.99
15641,MARCO,SARA,155.28
21743,THERESA,RUBIO,53.614
28870,BRIAN,WATSON,765.32
20370,BLAKE,YOUNG,63.604
17064,STEPHANIE,GRAY,928.49
18253,TRISHA,GUO,82.564
25965,ANDREA,ROBERTS,64.54
25306,GLENN,ZENG,1783.94
27327,MELODY,NICHOLLS,67.96
22397,MARIE,PATEL,79.32
27948,CATHY,SLOAN,2209.523
28416,ROGER,BLACK,2462.963
22628,MARSHALL,LU,585.93
12115,CHLOE,RICHARDSON,93.047
25930,ETHAN,HARRIS,79.96
21580,MARIAH,WARD,89.82
22107,MICHAEL,JONES,92.027
18258,CASSIE,CHANDER,116.833
18666,JORDYN,HENDERSON,58.98
22623,JAMIE,SUAREZ,567.95
15520,DESIREE,NAVARRO,1549.329
27117,JERMAINE,PRASAD,4489.134
26310,KAITLYN,GARCIA,2181.563
27439,CHASE,RAMIREZ,4491.148
16805,FERNANDO,ALLEN,1791.93
25803,GREGORY,XU,60.268
13120,LEVI,WEBER,255.63
13235,JONATHAN,ROBINSON,77.604
24437,NICOLE,BLUE,2464.328
26488,JULIA,RODRIGUEZ,14.97
29277,SAMANTHA,MOHAMED,2419.06
22226,MORGAN,SANDERS,69.96
28475,BRUCE,RAMOS,123.98
21791,RICHARD,PRICE,573.634
19998,LAURA,LIU,1034.082
28344,ALVIN,ZHU,53.99
14363,NATALIE,LONG,232.224
22024,SAMUEL,CHEN,38.604
28495,CATHERINE,MORGAN,118.057
28314,DWAYNE,ROMERO,558.96
29124,ANGEL,EDWARDS,69.99
17751,ISAIAH,BAILEY,123.48
18759,DEVIN,PHILLIPS,161.097
11027,JESSIE,ZHAO,2998.901
24183,RUTH,PEREZ,2475.53
27864,SHAUN,LUO,2446.704
13659,CLAYTON,SHAN,109.92
24992,FAITH,BRYANT,61.03
17159,KELLIE,RUIZ,1735.98
25837,TIMOTHY,COOK,49.98
22681,TRISTAN,BARNES,172.883
14526,EMILY,HALL,57.076
15762,GARRETT,STEWART,563.538
25648,MICHELE,CARLSON,9.98
17828,VALERIE,ZHOU,3260.907
14356,ISABELLA,BAKER,3127.14
12475,LOGAN,CARTER,4212.545
16259,EBONY,SAI,2755.197
12640,ANGEL,RICHARDSON,6534.505
15035,JAY,MEHTA,3772.41
24174,KEITH,CHANDER,2983.34
12816,TAMMY,MEHTA,4300.036
19225,JEREMY,WATSON,1097.582
11062,NOAH,POWELL,2126.702
23406,FREDERICK,SANCHEZ,59.98
17243,MIRANDA,FLORES,113.97
16887,CODY,RIVERA,1783.94
21611,ETHAN,WILSON,631.45
11293,LUKE,LONG,99.104
17814,MICHELE,PAL,184.602
23869,WAYNE,NARA,39.97
19684,ALEXANDRA,LEE,95.923
18078,RUBEN,SRINI,196.749
18641,CAMERON,GARCIA,1000.438
19111,MARIAH,KELLY,684.89
16248,ALYSSA,ROSS,43.624
11842,JUSTIN,WILSON,110.336
14503,BRIANNA,ALEXANDER,43.624
17611,LUIS,BUTLER,43.624
22153,ALYSSA,KELLY,557.97
20047,RONNIE,HUANG,613.057
16177,BETHANY,NATH,200.85
29068,CASSANDRA,MADAN,759.638
16526,ARTHUR,PEREZ,1081.178
13761,LOGAN,POWELL,91.056
17557,MATTHEW,DAVIS,539.99
25417,SAVANNAH,BELL,1335.012
23311,VERONICA,GONZALEZ,3215.644
23320,KENDRA,GOMEZ,2739.533
25057,JEROME,GOMEZ,2000.875
23656,NAOMI,RAMOS,4144.34
24270,LATASHA,ORTEGA,2858.493
15219,CLAYTON,CHEN,4153.186
27362,ALEX,COOPER,1361.991
28203,VICTOR,GOMEZ,2384.07
11018,CLARENCE,RAI,2919.334
11500,SARAH,SIMMONS,848.912
15157,JORDAN,GONZALEZ,223.92
22276,GABRIELLA,GRAY,620.73
14761,MORGAN,KELLY,43.624
21442,SAVANNAH,COOK,29.96
12530,ISABEL,COLEMAN,415.494
18109,SAMUEL,CAMPBELL,128.47
21474,LUCAS,GRAY,53.624
18754,ISABELLA,MITCHELL,69.99
24120,KAITLYN,ALLEN,3.99
11698,JACKSON,WRIGHT,293.114
23826,DALTON,ROSS,64.56
25656,BRENDA,SANCHEZ,539.99
22517,LUIS,ADAMS,590.228
15859,ABIGAIL,RAMIREZ,91.41
24379,NOAH,JENKINS,27.96
20605,KEVIN,YANG,135.69
23129,MISTY,ASHE,9.98
26837,ALBERT,MARTIN,557.97
27127,MISTY,BLACK,1000.438
11513,ALYSSA,HOWARD,915.2
18689,MIGUEL,MILLER,87.278
25410,KAITLYN,WARD,2384.07
21315,AUDREY,SANZ,1083.388
28915,JOHNNY,YUAN,43.624
12933,JONATHAN,HALL,157.614
27563,DEVIN,BENNETT,153.19
15493,ERIC,CHEN,2792.156
12599,JILLIAN,FERNANDEZ,5442.885
14343,XAVIER,TURNER,1839.918
13894,ROBYN,RUIZ,4601.358
14386,MARISSA,WOOD,1964.552
11378,SHANNON,LIANG,4196.463
18209,ANN,CHANDRA,2216.553
15703,ALISON,CHANDE,78.624
14245,ANA,RUSSELL,77.604
25752,CHRISTY,MCDONALD,774.31
12327,EDWIN,LIANG,27.268
21021,GARY,SERRANO,658.44
20255,STEPHANIE,RUSSELL,96.97
17994,BRADLEY,XU,52.27
18223,NOAH,CLARK,38.634
26884,PAIGE,JAMES,1271.561
16767,RAFAEL,LIU,64.97
11140,JAVIER,ALVAREZ,44.98
28921,COREY,DENG,209.96
11392,WILLIE,ZHAO,57.98
15807,SCOT,SCHULTE,107.848
14511,DANIELLE,ROGERS,93.037
29049,KELLY,SIMMONS,142.124
20748,STEPHANIE,WATSON,123.98
26044,GAVIN,HUGHES,159.544
22791,TAYLOR,JENKINS,604.45
15431,JOHN,JACKSON,14.56
12227,KELSEY,RAJE,59.577
21789,LAUREN,GRIFFIN,29.96
22104,RICHARD,ADAMS,558.96
16698,MALLORY,GILL,204.16
22977,IAN,PATTERSON,98.614
20568,DUSTIN,RAJI,82.95
25414,GRACE,BAILEY,2476.01
17285,CLAYTON,DENG,2255.787
12106,ISAIAH,BAKER,234.09
28488,REGINALD,TRAVERS,742.35
24030,DEB,WAGNER,1048.505
26734,MORGAN,POWELL,2049.098
17114,JARROD,MEHTA,7038.386
14012,EDDIE,VAZQUEZ,5000.002
14234,GINA,ROMERO,5504.37
14301,RUBEN,VAZQUEZ,4912.159
17934,NELSON,GILL,3929.649
24304,BETH,SERRANO,3974.157
13977,ALEXANDRA,BROWN,4557.908
15831,OMAR,HE,2678.628
15793,RENEE,NAVARRO,4120.518
11577,JANET,SERRANO,4098.196
23831,COLLEEN,JAI,138.584
16666,TAYLOR,TORRES,225.132
20391,MEGHAN,SERRANO,37.95
24141,MISTY,NATH,30.46
27002,KELVIN,SHE,41.624
26401,NATALIE,BUTLER,37.634
22970,MARY,PHILLIPS,116.594
23639,CHRISTY,GUO,103.604
12177,KEVIN,CAMPBELL,4608.57
15878,KEVIN,FLORES,291.178
19539,LATOYA,RAJI,1000.438
24735,MADISON,POWELL,2484.416
12490,TRISHA,HE,210.09
28623,MARCUS,TURNER,77.26
18312,MIGUEL,MOORE,30.46
22378,REBEKAH,MALHOTRA,60.268
19572,MELISSA,BAILEY,146.116
18186,LORI,HERNANDEZ,184.034
12333,TERRANCE,RODRIGUEZ,6774.502
21914,EMILY,BROWN,49.96
14094,AMANDA,RUSSELL,43.96
13599,VALERIE,ZHU,102.5
25386,ALEXIS,PERRY,1248.494
16375,GABRIELLA,HERNANDEZ,2216.553
27900,TONI,PRASAD,777.34
16764,THOMAS,DAVIS,1781.73
15970,SAMUEL,THOMPSON,43.624
18077,PHILIP,RUIZ,124.7
22216,MARCUS,HOWARD,587.086
22086,CHELSEA,SANCHEZ,29.99
25183,MICHAEL,THOMAS,80.667
11517,KATHERINE,BRYANT,130.3
27842,EVELYN,ARUN,69.05
20736,ALEXANDRA,HOWARD,3099.516
15931,MICAH,XU,5135.652
17824,MARIO,PAL,4372.16
27534,CANDACE,CHAPMAN,2071.42
21545,MICHELE,SCHMIDT,1555.867
22398,SHEILA,MORENO,539.99
11641,JAMES,CHEN,436.268
15478,MELANIE,RUSSELL,205.79
11723,LUKE,COLEMAN,207.51
17993,RICHARD,WILLIAMS,78.98
11122,BYRON,VAZQUEZ,85.86
23711,FERNANDO,DIAZ,69.96
19747,LOUIS,RAI,147.528
26693,CHARLES,PEREZ,19.55
27794,DAWN,KUMAR,72.45
14553,LEAH,MA,189.574
22883,XAVIER,MORGAN,59.98
21324,CHLOE,BAKER,73.96
23588,RYAN,HUGHES,76.83
20442,JORGE,CHEN,2222.732
25164,ISAAC,PARKER,34.89
24878,SANDRA,WANG,47.56
18194,YOLANDA,KUMAR,116.238
16670,SARAH,WHITE,2215.207
23779,DEANNA,DOMINGUEZ,1054.998
12848,BRITTNEY,LU,110.893
27751,ZOE,COOPER,96.97
25193,STEPHANIE,HOWARD,2417.714
19623,CRISTINA,TANG,257.486
20763,LUCAS,CARTER,123.98
25069,LORI,ORTEGA,74.224
19449,NUAN,YUAN,103.38
14599,CHARLES,WILSON,2106.41
17501,MARC,CARLSON,163.96
23239,CURTIS,WU,539.99
19723,OLIVIA,RUSSELL,584.97
23286,TAYLOR,BELL,59.98
17707,MINDY,DENG,39.55
12746,JUAN,TORRES,156.49
23058,MICHELLE,RIVERA,602.94
24554,DEANNA,FERNANDEZ,108.594
25755,JEFFERY,HUANG,12.56
15966,NATALIE,FOSTER,9.98
29472,LACEY,SHARMA,135.95
28684,KRISTI,SAUNDERS,775.994
12535,CLIFFORD,KAPOOR,17.288
15616,JANET,ALONSO,29.57
18886,DONALD,MCDONALD,69.99
21357,JADA,NELSON,1083.495
28929,MARIE,FERNANDEZ,16.85
26450,LAUREN,RAMIREZ,60.268
20240,BETH,RUBIO,91.94
22485,ANDY,SUAREZ,69.05
29294,ALLISON,COOPER,572.94
29313,J�SUS,SANZ,539.99
29311,MARIE,CARLSON,616.017
18622,BYRON,RUBIO,94.95
